"LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine"
28921890,583,2892000,1890000,309,524,169,"E30","SPAIN","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",223,223,223,223,"223",1990,1990,0,28,1.31405928853755,25,33.44,8.53,23.45,154.38,47.85,8835,"Channel 8","EMIL",0.11238998,5.338524035,142.0047393,0.000791452,1.974448316,21.6,1.25,"6/19/19","n/a","n/a",1,58,18,29,53,7.96,7.46,"5.6","279",0.6,"16.8",204.9,13.4,"Yes",NA,NA,NA,NA,7.5,8.16,12.53,8.3,250,11,0.7,147.1,16.1,"ES","ES4","ES43","ES431",3.300000049,26.25399941,"2018-08-08",0.261333333333333,0.278,0,"Grassland",18,29,53,7.96,7.46,"5.6",18,29,53,7.96,7.46,2009
28982458,304,2898000,2458000,106,1348,144,"C33","SPAIN","Other mixed woodland","Mixed woodland","Woodland","Forest",311,311,311,311,"311",1990,1990,0,28,1.23653513513514,78.125,112.47,10.09,65.75,141.4,2146.93,7160,"Channel 21","KLAUS",2.130622444,8.296228987,220.679691,0.009654819,27.45550428,21.6,1.25,"5/22/19","n/a","n/a",1,23,24,35,40,5.8,4.91,"45.3","4",2.2,"0",52.6,9.5,"Yes",NA,NA,NA,NA,3.5,4.11,10.84,51.2,0,6,3,73.5,11.5,"ES","ES1","ES11","ES111",80.8000012,14.712333,"2018-06-18",0.767428571428571,0.783478260869565,0,"Forest",24,35,40,5.8,4.91,"45.3",24,35,40,5.8,4.91,2009
29002406,674,2900000,2406000,494,1507,123,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",242,242,242,242,"242",1990,1990,0,28,1.13677672955975,56.25,140.19,26.69,447.93,221.58,2118.72,8813,"Channel 16","EMIL",4.358251423,20.39575789,542.5271599,0.008033241,36.2256681,21.6,1.5,"6/11/19","n/a","n/a",1,4,14,52,33,4.47,4.07,"52","0",4.4,"10.1",12,6.6,"Yes",NA,NA,NA,NA,4,4.09,41.2,55.5,0,19,5.4,161,8.9,"ES","ES1","ES11","ES112",3.900000058,19.84566622,"2018-08-06",0.8305,0.754927835051546,0,"Forest",14,52,33,4.47,4.07,"52",14,52,33,4.47,4.07,2009
29061990,109,2906000,1990000,404,645,158,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",321,321,321,321,"321",1990,1990,0,28,1.44804513888889,22.2222222222222,85.13,44.28,187.73,456.88,539.95,8717,"Channel 10","EMIL",0.592547449,9.442219514,251.1630391,0.002359214,4.553764334,21.6,1,"5/22/19","n/a","n/a",1,30,9,26,65,5.97,5.5,"40.9","1",3.4,"43.3",330.3,8.4,"Yes",NA,NA,NA,NA,4.7,5.27,5.76,11.4,0,14.5,1.2,85,1.2,"ES","ES4","ES43","ES432",25.70000038,17.04666629,"2018-05-23",0.688,0.447622641509434,0,"Grassland",9,26,65,5.97,5.5,"40.9",9,26,65,5.97,5.5,2009
29122112,91,2912000,2112000,722,736,132,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,321,211,"211",2006,2012,2,6,1.34925267379679,37.9310344827586,34.87,10.86,77.4,142.55,316.43,8729,"Channel 22","EMIL",1.061993152,5.434612843,144.5607016,0.007346348,8.733552632,21.6,1,"5/22/19","n/a","n/a",1,25,24,68,8,5.94,5.21,"40","1",3.8,"0",76.1,16.3,"Yes",NA,NA,NA,NA,5.2,5.72,9.35,14,0,8.6,1.4,193.5,3.4,"ES","ES4","ES41","ES415",20.70000031,14.73899967,"2018-05-21",0.647111111111111,0.456152380952381,0,"Grassland",24,68,8,5.94,5.21,"40",24,68,8,5.94,5.21,2009
29181908,458,2918000,1908000,268,515,171,"F40","SPAIN","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",211,211,211,211,"211",1990,1990,0,28,1.278553125,21.4285714285714,49.97,56.04,161.29,405.84,260.66,7016,"Channel 27","KLAUS",0,6.371378943,169.4786799,0,1.130131295,21.6,1,"4/24/19","n/a","n/a",1,17,12,38,50,6.71,5.67,"9.5","0",1,"28",95.6,12.3,"Yes",NA,NA,NA,NA,5.4,5.72,12.87,6.6,0,22.4,0.8,55.4,10.3,"ES","ES4","ES43","ES431",6.000000089,25.21533277,"2018-07-10",0.385,0.388377358490566,0,"Other",12,38,50,6.71,5.67,"9.5",12,38,50,6.71,5.67,2009
29281750,591,2928000,1750000,63,592,186,"B13","SPAIN","Barley","Cereals","Cropland","Agriculture",212,212,212,211,"211",2006,2006,1,12,1.89209351145038,37.8378378378378,26.8,28.74,69.52,381.23,149.9,9295,"Channel 18","EMIL",0,14.31602837,380.8063546,0,3.100775194,0.0216,1,"4/10/19","n/a","n/a",1,3,8,9,83,8.17,7.43,"1","17",0.2,"0",65.4,5.8,"Yes",NA,NA,NA,NA,7.5,8.11,13.61,6.3,37,18.9,0.6,199.7,1.9,"ES","ES6","ES61","ES618",0,25.82933276,"2018-07-31",0.2525,0.359207547169811,0,"Agriculture",8,9,83,8.17,7.43,"1",8,9,83,8.17,7.43,2009
29281840,340,2928000,1840000,580,584,155,"B15","SPAIN","Oats","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.49866666666667,63.6363636363636,19.98,17.34,63.13,211.55,110.9,7140,"Channel 1","KLAUS",0,11.65359254,309.9855616,0,2.849569251,21.6,1.25,"5/22/19","n/a","n/a",1,4,26,50,24,8.14,7.1,"10.2","15",1.3,"0",144.7,22.7,"Yes",NA,NA,NA,NA,7.6,8.02,18.83,10.8,19,4.2,1.4,90.8,29,"ES","ES4","ES43","ES431",4.100000061,21.71299951,"2018-07-02",0.380444444444444,0.318133333333333,0,"Agriculture",26,50,24,8.14,7.1,"10.2",26,50,24,8.14,7.1,2009
29282088,54,2928000,2088000,784,904,130,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,242,"242",2006,2006,1,12,1.21349756690998,23.3333333333333,96.8,44.25,300.87,424.63,611.55,6933,"Channel 4","KLAUS",0.492157613,8.149706707,216.7821984,0.002270286,13.35764004,0.0216,1,"4/10/19","n/a","n/a",1,38,6,45,49,6.2,5.25,"15.3","1",1.6,"24.7",74.6,3.9,"Yes",NA,NA,NA,NA,4.6,5.29,5.04,17,0,30.8,1.9,141.3,4.4,"ES","ES4","ES41","ES415",16.80000025,15.03666633,"2018-05-21",0.642666666666667,0.468730769230769,0,"Grassland",6,45,49,6.2,5.25,"15.3",6,45,49,6.2,5.25,2009
29302338,139,2930000,2338000,1012,963,96,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,243,"243",2006,2006,1,12,1.61770000000001,88.235294117647,100.93,61.13,172.25,536.15,940.1,8580,"Channel 23","EMIL",2.503568962,19.11121345,508.3582777,0.004924812,28.69807913,0.0216,0.75,"4/24/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",53,17,31,52,5,5.27,24.8,54,0,65.7,5.7,188.8,10.5,"ES","ES1","ES11","ES112",32.60000049,11.70099974,"2018-05-30",0.729,0.696255319148936,0,"Grassland",11,45,44,5.25,4.58,"29.1",17,52,31,5.27,5,2015
29422254,388,2942000,2254000,1237,1054,91,"C22","SPAIN","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",322,322,322,323,"323",2006,2006,1,12,0.99376179245283,48.2758620689655,207.66,34.18,159.27,428.5,1947.6,7019,"Channel 30","KLAUS",1.765957447,16.45551257,437.7166344,0.004034476,31.59113463,21.6,0.75,"4/24/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",48,10,30,60,4.1,4.34,4.74,57.4,0,0,3.7,55.2,6.2,"ES","ES4","ES41","ES419",109.3000016,16.6246663,"2018-07-04",0.517142857142857,0.533131313131313,0,"Forest",6,48,46,5.74,5.17,"5.2",10,60,30,4.34,4.1,2015
29461660,44,2946000,1660000,1112,854,117,"E10","SPAIN","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",323,323,323,324,"324",2006,2006,1,12,1.99037096774194,88.2352941176471,96.99,105.55,283.93,773.36,585.49,9282,"Channel 5","EMIL",3.644265233,41.15292712,1094.667861,0.003329106,26.25144556,0.0216,0.5,"4/10/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",41,28,29,43,7.1,7.33,15.85,49.5,30,9.7,3.6,419.1,36.5,"ES","ES6","ES61","ES612",4.300000064,13.5369997,"2018-05-30",0.602666666666667,0.623153846153846,0,"Grassland",42,44,14,8.16,7.38,"16.4",28,43,29,7.33,7.1,2015
29462254,377,2946000,2254000,1065,1166,101,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",324,324,324,323,"323",2006,2006,1,12,1.55549999999999,45.4545454545455,256.28,35.09,207.84,386.56,1764.14,8701,"Channel 24","EMIL",4.606318853,17.30963764,460.4363611,0.010004246,19.44072338,21.6,1.25,"5/15/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",50,8,42,50,3.8,4.15,4.41,52,0,8.1,2.6,56.8,5.7,"ES","ES4","ES41","ES419",107.5000016,18.12533293,"2018-07-04",0.550285714285714,0.581058823529412,0,"Other",22,55,24,5.88,5.49,"35.2",8,50,42,4.15,3.8,2015
29482396,497,2948000,2396000,560,947,120,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,311,"311",1990,1990,0,28,1.45294444444445,68.1818181818182,526.12,112.66,551.81,770.11,3939.31,8628,"Channel 11","EMIL",4.434591022,23.01110805,612.0954742,0.007244934,39.20977733,21.6,1,"4/30/19","n/a","n/a",1,51,10,28,62,4.6,3.81,"106.1","1",5.1,"0",64.1,13,"Yes",NA,NA,NA,NA,3.8,4.4,7.54,107.7,1,19.2,6,89.3,42.5,"ES","ES1","ES12","ES120",70.10000104,18.0739996,"2018-07-26",0.8945,0.748163265306123,0,"Forest",10,28,62,4.6,3.81,"106.1",10,28,62,4.6,3.81,2009
29542352,607,2954000,2352000,1374,1230,74,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",322,322,322,324,"324",2006,2006,1,12,1.14082323232324,75,1523.2,150.84,301.34,1179.49,4322.85,7315,"Channel 26","KLAUS",4.788461538,30.02809975,798.7474535,0.005994963,37.46293245,21.6,1.25,"n/a","n/a","seedling alter bas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",12,9,47,45,3.4,4.45,17.24,181.9,0,81.8,9.8,142.2,19.5,"ES","ES1","ES11","ES112",21.80000032,17.43066628,"2018-08-06",0.696666666666667,0.62665,0,"Other",13,55,33,5.34,4.42,"35.3",9,45,47,4.45,3.4,2015
29582266,375,2958000,2266000,1093,1110,99,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",321,321,322,312,"312",2006,2012,2,6,1.49513333333333,52,190.95,42.69,302.61,521.14,1886.64,7128,"Channel 19","KLAUS",3.043270326,20.85553784,554.7573066,0.005485769,26.73118638,21.6,1.25,"5/15/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",44,12,37,51,4,4.38,7.13,56.4,0,0,4,71.5,6.7,"ES","ES4","ES41","ES419",104.1000016,16.26633297,"2018-07-04",0.592,0.591564356435644,0,"Other",10,38,51,6.1,5.1,"15.1",12,51,37,4.38,4,2015
29602142,90,2960000,2142000,802,630,127,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",321,321,321,244,"244",2006,2006,1,12,1.04726518218624,22.7272727272727,21.32,6.62,56.53,103.79,224.27,7170,"Channel 1","KLAUS",0.56109515,2.852233677,75.86941581,0.007395538,1.596540828,21.6,1,"5/27/19","n/a","n/a",1,16,7,27,66,6.23,5.87,"11.8","1",1.1,"18.4",116.7,3.9,"Yes",NA,NA,NA,NA,4.6,5.32,3.21,8.3,0,21.1,1,90.7,8,"ES","ES4","ES41","ES415",16.40000024,14.31266635,"2018-05-22",0.658,0.467730769230769,0,"Grassland",7,27,66,6.23,5.87,"11.8",7,27,66,6.23,5.87,2009
29681740,53,2968000,1740000,135,520,183,"B31","SPAIN","Sunflower","Non-permanent industrial crops","Cropland","Agriculture",212,212,211,211,"211",2012,2012,1,6,1.63473343848581,23.3333333333333,36.3,26.6,43.2,464.26,221.65,9286,"Channel 9","EMIL",0.65044339,14.54939163,387.0138173,0.001680672,19.93064729,0.0216,0.5,"4/10/19","n/a","n/a",1,6,59,34,7,8.25,7.5,"13.7","16",1.4,"10.2",587.7,60.8,"Yes",NA,NA,NA,NA,7.5,7.89,14.71,12.5,28,14.2,1.3,622.6,57.8,"ES","ES6","ES61","ES618",12.90000019,17.86466627,"2018-05-16",0.298285714285714,0.28211320754717,0,"Agriculture",59,34,7,8.25,7.5,"13.7",59,34,7,8.25,7.5,2009
29741732,73,2974000,1732000,196,653,179,"B12","SPAIN","Durum wheat","Cereals","Cropland","Agriculture",212,212,211,211,"211",2012,2012,1,6,1.38476456876457,34.4827586206897,100.71,37.34,60.5,429.21,94.55,8688,"Channel 11","EMIL",0.195093286,15.72939621,418.4019392,0.000466282,3.460502056,25.2,1.25,"5/15/19","n/a","n/a",1,12,29,39,32,7.93,7.49,"12.6","435",1.3,"39.7",241.1,15.9,"Yes",NA,NA,NA,NA,7.5,7.92,20.7,19.7,386,50.1,1.7,357.6,19.3,"ES","ES6","ES61","ES618",13.00000019,17.6909996,"2018-05-16",0.675,0.332635514018692,0,"Agriculture",29,39,32,7.93,7.49,"12.6",29,39,32,7.93,7.49,2009
29901692,345,2990000,1692000,435,645,163,"B81","SPAIN","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,"223",1990,1990,0,28,1.23650522193211,30.7692307692308,38.01,12.26,23.5,196.42,61.76,7127,"Channel 18","KLAUS",0.379328529,6.22487842,165.581766,0.002290883,5.811258278,21.6,1.25,"5/15/19","n/a","n/a",1,15,23,27,50,8.41,7.56,"19.3","461",1,"24.3",193.7,10,"Yes",NA,NA,NA,NA,7.6,8.06,20.6,6.1,535,30.8,1.2,194.1,13.5,"ES","ES6","ES61","ES618",3.100000046,21.09533286,"2018-06-26",0.2385,0.264452830188679,0,"Agriculture",23,27,50,8.41,7.56,"19.3",23,27,50,8.41,7.56,2009
30002386,71,3000000,2386000,356,870,134,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,311,231,"231",2006,2012,2,6,1.4528631840796,76.4705882352941,85.38,96.2,416.08,999.6,1000.43,6949,"Channel 20","KLAUS",4.200891862,40.21999257,1069.851802,0.003926611,25.36195706,0.0216,0.5,"4/10/19","n/a","n/a",1,31,20,64,17,7.59,7.19,"85.8","263",3.6,"10.9",76.4,21,"Yes",NA,NA,NA,NA,7.1,7.3,36.9,92.3,137,10.2,5.3,93.9,23.9,"ES","ES1","ES12","ES120",48.70000073,11.09666642,"2018-05-22",0.762285714285714,0.733333333333333,0,"Grassland",20,64,17,7.59,7.19,"85.8",20,64,17,7.59,7.19,2009
30061684,338,3006000,1684000,410,561,166,"B15","SPAIN","Oats","Cereals","Cropland","Agriculture",223,211,211,211,"211",2018,2018,1,0,1.52942783505155,58.0645161290322,120.7,51.86,80.88,490.67,93.29,7122,"Channel 13","KLAUS",0.170857227,19.52654021,519.4059697,0.000328947,3.257467994,25.2,1.75,"5/15/19","n/a","n/a",1,18,26,38,35,7.9,7.39,"12.2","493",1.3,"28",396.5,16.2,"Yes",NA,NA,NA,NA,7.6,8.07,16.97,4.8,495,9.1,1.2,279,16.6,"ES","ES6","ES61","ES617",0,21.27599952,"2018-06-26",0.337777777777778,0.309607476635514,0,"Agriculture",26,38,35,7.9,7.39,"12.2",26,38,35,7.9,7.39,2009
30122298,665,3012000,2298000,973,808,104,"D10","SPAIN","Shrubland with sparse tree cover","Shrubland with sparse tree cover","Shrubland","Shrubland",324,324,324,242,"242",2006,2006,1,12,0.646019957983196,25.8064516129032,47.46,24.27,86.51,284.4,498.71,8929,"Channel 12","EMIL",0.350565974,5.982992623,159.1476038,0.002202773,2.165289256,21.6,1,"7/8/19","n/a","n/a",1,34,10,39,52,5.24,4.14,"13.3","1",1.1,"0",43.7,1,"Yes",NA,NA,NA,NA,4.2,4.57,10.56,10.2,0,6.2,1.2,35.4,0,"ES","ES4","ES41","ES413",0,21.0076662,"2018-08-22",0.4915,0.491269230769231,0,"Other",10,39,52,5.24,4.14,"13.3",10,39,52,5.24,4.14,2009
30142056,243,3014000,2056000,1055,772,118,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,321,"321",2006,2006,1,12,1.29018518518519,66.6666666666667,56.77,27.21,99.38,455.13,450.69,7178,"Channel 9","KLAUS",0.876397516,6.143374741,163.4137681,0.005363058,9.00098912,21.6,0.5,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",23,5,77,18,5.5,5.91,3.07,4.3,0,0,0.6,55.6,2.5,"ES","ES4","ES41","ES411",97.10000145,13.05733304,"2018-06-13",0.641,0.467294117647059,0,"Grassland",2,6,92,6.97,6.61,"3.1",5,18,77,5.91,5.5,2015
30182092,469,3018000,2092000,901,549,126,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",244,244,244,244,"244",1990,1990,0,28,1.2740206185567,50,49.05,21.08,136.04,279.01,301.98,5357,"Channel 17","EMIL",0,4.394502647,116.8937704,0,0.771294433,21.6,0.75,"5/8/19","n/a","n/a",1,25,17,26,58,6.72,6.18,"24.4","2",1.9,"14.1",170.8,12.7,"Yes",NA,NA,NA,NA,5,5.39,12.26,4.7,1,4.5,0.5,87.8,6.2,"ES","ES4","ES41","ES415",14.80000022,20.91233287,"2018-07-10",0.573,0.465752380952381,0,"Forest",17,26,58,6.72,6.18,"24.4",17,26,58,6.72,6.18,2009
30301704,306,3030000,1704000,448,647,166,"B81","SPAIN","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,"223",1990,1990,0,28,1.61402395209581,25.7142857142857,109.68,54.19,43.1,628.84,57.53,7182,"Channel 13","KLAUS",0.014320221,11.16977226,297.115942,4.82e-05,4.193822613,21.6,1.5,"5/27/19","n/a","n/a",1,9,43,48,9,8.13,7.57,"9.8","463",0.8,"0",389.4,26.5,"Yes",NA,NA,NA,NA,7.6,8.07,21.4,16.7,419,6.9,1,389.6,28.4,"ES","ES6","ES61","ES613",0,22.01833284,"2018-06-26",0.2555,0.246509803921569,0,"Agriculture",43,48,9,8.13,7.57,"9.8",43,48,9,8.13,7.57,2009
30302240,300,3030000,2240000,755,470,124,"B54","SPAIN","Mixed cereals for fodder","Fodder crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.57498382352941,17.1428571428571,34.8,35.21,90.06,351.54,236.61,7147,"Channel 8","KLAUS",0.769216791,5.83197044,155.1304137,0.004958517,7.652290653,21.6,1,"5/22/19","n/a","n/a",1,14,20,36,44,7.26,6.65,"4.2","0",0.7,"0",59.4,7.7,"Yes",NA,NA,NA,NA,5.2,5.47,9.97,4.7,0,15.3,0.7,71.9,20.1,"ES","ES4","ES41","ES419",81.40000121,18.23066626,"2018-06-26",0.581777777777778,0.33188785046729,0,"Agriculture",20,36,44,7.26,6.65,"4.2",20,36,44,7.26,6.65,2009
30342270,645,3034000,2270000,800,503,118,"B16","SPAIN","Maize","Cereals","Cropland","Agriculture",212,212,212,212,"212",1990,1990,0,28,1.94484807692308,29.0322580645161,30.75,62.25,92.55,342.42,388.15,8859,"Channel 2","EMIL",0.328805886,6.054203609,161.041816,0.002041742,10.81763122,21.6,0.5,"6/24/19","n/a","n/a",1,22,24,32,44,6.93,6.38,"11.3","1",1.5,"51.7",401.1,9.1,"Yes",NA,NA,NA,NA,6.1,6.24,55.6,12.1,0,49.4,1.7,343.5,11.5,"ES","ES4","ES41","ES413",0,21.99966617,"2018-08-22",0.69,0.459504761904762,0,"Agriculture",24,32,44,6.93,6.38,"11.3",24,32,44,6.93,6.38,2009
30381762,124,3038000,1762000,259,557,180,"B31","SPAIN","Sunflower","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.58257049180328,41.025641025641,36.92,17.09,42.69,288.84,65.26,7153,"Channel 14","KLAUS",0.58302439,9.609105691,255.6022114,0.002280983,15.59617918,21.6,1,"5/22/19","n/a","n/a",1,5,37,41,22,8.15,7.34,"12.9","333",1.5,"33.5",690.9,23.7,"Yes",NA,NA,NA,NA,7.6,7.98,20.5,14.7,279,15.4,1.3,498.8,29,"ES","ES6","ES61","ES613",31.50000047,17.80066627,"2018-05-14",0.239,0.311547169811321,0,"Agriculture",37,41,22,8.15,7.34,"12.9",37,41,22,8.15,7.34,2009
30402208,439,3040000,2208000,707,461,130,"F40","SPAIN","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",211,211,211,211,"211",1990,1990,0,28,1.98354120879121,68.5714285714286,23.82,24.91,54.17,328.02,159.18,8624,"Channel 7","EMIL",0.236872146,7.579908676,201.6255708,0.00117,13.00893744,21.6,0.75,"4/30/19","n/a","n/a",1,8,46,34,20,7.89,7.36,"6.1","29",1.1,"0",248,26.4,"Yes",NA,NA,NA,NA,7.4,7.97,13.13,6.4,33,11.1,1,288.1,25.6,"ES","ES4","ES41","ES419",23.40000035,21.86633284,"2018-07-23",0.293777777777778,0.345018867924528,0,"Other",46,34,20,7.89,7.36,"6.1",46,34,20,7.89,7.36,2009
30462170,366,3046000,2170000,651,331,137,"B16","SPAIN","Maize","Cereals","Cropland","Agriculture",312,312,312,212,"212",2006,2006,1,12,0.784293015332199,54.5454545454546,8.54,17.33,38.26,120.43,84.32,8705,"Channel 28","EMIL",0.504559271,1.354835078,36.03861308,0.014000519,2.406064601,21.6,1,"5/15/19","n/a","n/a",1,21,4,5,92,7.28,6.83,"2.7","0",0.3,"11.1",19.8,1,"Yes",NA,NA,NA,NA,5.5,5.8,13.73,2.8,0,20.9,0.4,55.2,10,"ES","ES4","ES41","ES418",66.60000099,19.81266622,"2018-07-03",0.470666666666667,0.431576923076923,0,"Agriculture",4,5,92,7.28,6.83,"2.7",4,5,92,7.28,6.83,2009
30501774,261,3050000,1774000,157,528,188,"B12","SPAIN","Durum wheat","Cereals","Cropland","Agriculture",242,242,242,211,"212",2000,2006,2,12,1.89130701754385,40.625,82.04,32.52,40.42,418.54,74.03,8713,"Channel 6","EMIL",0.390868141,13.98385398,371.970516,0.001050804,6.221198157,21.6,1,"5/22/19","n/a","n/a",1,27,19,41,39,7.91,7.37,"14.8","268",1.3,"40.2",416.2,13.1,"Yes",NA,NA,NA,NA,7.7,8.28,22.2,7.6,324,10.5,0.9,273.5,18,"ES","ES6","ES61","ES613",6.300000094,21.66566618,"2018-06-18",0.471,0.343809523809524,0,"Agriculture",19,41,39,7.91,7.37,"14.8",19,41,39,7.91,7.37,2009
30502272,532,3050000,2272000,779,499,119,"B11","SPAIN","Common wheat","Cereals","Cropland","Agriculture",242,242,242,242,"242",1990,1990,0,28,0.796129411764707,57.1428571428571,18.63,45.46,108.99,327.63,181.64,8832,"Channel 5","EMIL",0.67398065,14.14881364,376.3584428,0.001790795,3.837846818,21.6,1.25,"6/19/19","n/a","n/a",1,15,34,40,26,7.81,7.24,"11.7","47",1.3,"22.3",195.3,16.8,"Yes",NA,NA,NA,NA,6.3,6.42,41.5,8.6,1,23.2,1.3,99.9,6.5,"ES","ES4","ES41","ES413",39.10000058,20.78399954,"2018-08-01",0.602666666666667,0.425961538461539,0,"Agriculture",34,40,26,7.81,7.24,"11.7",34,40,26,7.81,7.24,2009
30561996,566,3056000,1996000,370,732,166,"B13","SPAIN","Barley","Cereals","Cropland","Agriculture",211,211,211,212,"212",2006,2006,1,12,1.3595667311412,83.3333333333333,22.21,41.85,96.94,370.4,174.17,8665,"Channel 18","EMIL",0,12.86176143,342.122854,0,0.911350456,21.6,1,"n/a","n/a","n/a",1,18,13,17,70,7.46,7.04,"15.7","3",1.6,"26",381,12.1,"Yes",NA,NA,NA,NA,5.9,6.3,6.88,6.8,0,10.4,0.8,92.4,11.4,"ES","ES4","ES42","ES425",0,26.19833275,"2018-07-31",0.305142857142857,0.372854368932039,0,"Agriculture",13,17,70,7.46,7.04,"15.7",13,17,70,7.46,7.04,2009
30562338,127,3056000,2338000,1288,924,81,"E10","SPAIN","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",322,322,322,321,"321",2006,2006,1,12,1.88584597156398,80,43.44,41.39,246.16,380.49,474.12,7199,"Channel 30","KLAUS",1.04534005,6.540076213,173.9660273,0.006008875,14.02632017,21.6,1,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",35,26,28,46,6.2,6.5,6.57,31.4,1,0,3.5,107.8,20.5,"ES","ES4","ES41","ES413",98.30000146,8.046333153,"2018-05-28",0.683,0.575116279069767,0,"Grassland",27,43,30,6.61,6.32,"83.2",26,46,28,6.5,6.2,2015
30621992,544,3062000,1992000,486,713,159,"F40","SPAIN","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",311,311,311,311,"311",1990,1990,0,28,1.39577196261682,12,28.81,17.43,44.4,116.98,235.42,8656,"Channel 9","EMIL",0,1.569870939,41.75856698,0,1.268742791,21.6,1,"n/a","n/a","n/a",1,7,25,42,33,6.98,6.44,"6.7","1",0.8,"0",204.7,12.3,"Yes",NA,NA,NA,NA,4.9,5.18,9.71,3.7,0,48.6,0.5,123.4,10.8,"ES","ES4","ES42","ES425",0,26.20966608,"2018-07-31",0.3705,0.424423076923077,0,"Other",25,42,33,6.98,6.44,"6.7",25,42,33,6.98,6.44,2009
