"","LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine","PA","nonPA.1","mahal.min.1"
"136",35182124,715,3518000,2124000,224,423,154,"B16","SPAIN","Maize","Cereals","Cropland","Agriculture",212,212,212,212,212,1990,1990,0,28,1.57694444444444,66.6666666666667,50.92,82.94,107.56,443.51,171.47,8783,"Channel 16","EMIL",0.347214299,11.67902643,310.6621031,0.001117659,12.68470862,21.6,1,"6/5/19","n/a","n/a",1,10,21,37,42,8.04,7.43,"12.8","192",1.8,"14.2",0,14.2,"Yes",NA,NA,NA,NA,7.4,7.84,18.62,17.6,153,26.8,2.2,101.2,13.8,"ES","ES2","ES24","ES241",16.00000024,24.53899945,"2018-09-12",0.560444444444445,0.591247524752475,0,"Agriculture",21,37,42,8.04,7.43,"12.8",21,37,42,8.04,7.43,2009,0,NA,NA
"137",35342068,284,3534000,2068000,304,495,152,"B81","SPAIN","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,223,1990,1990,0,28,1.63115606060606,90.4761904761905,44,24.1,68.16,332.39,73.95,8805,"Channel 8","EMIL",0.320575843,6.071512172,161.5022238,0.001984962,5.570291777,21.6,1.25,"6/11/19","n/a","n/a",1,10,35,52,13,8.54,7.59,"18.9","642",0.7,"11.7",145.1,12.7,"Yes",NA,NA,NA,NA,7.8,8.44,15.04,19.3,687,7.3,0.6,93.5,15.9,"ES","ES5","ES51","ES514",59.90000089,19.4483329,"2018-06-18",0.382222222222222,0.367547169811321,0,"Agriculture",35,52,13,8.54,7.59,"18.9",35,52,13,8.54,7.59,2009,0,NA,NA
"138",35782450,508,3578000,2450000,113,799,133,"B52","FRANCE","Lucerne","Fodder crops","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,2.03607551020408,90,130.42,71.31,125,535.81,253.62,8655,"Channel 8","EMIL",0.653782744,21.8941198,582.3835867,0.001122598,9.273724447,21.6,1,"n/a","n/a","n/a",1,32,34,48,19,8.08,7.55,"14.5","318",1.9,"12.8",189.8,28.7,"Yes",NA,NA,NA,NA,7.6,7.76,17.84,21.1,274,28.6,2.1,412,31,"FR","FRI","FRI1","FRI11",72.20000108,22.92366615,"2018-07-30",0.5865,0.484938775510204,0,"Agriculture",34,48,19,8.08,7.55,"14.5",34,48,19,8.08,7.55,2009,0,NA,NA
"139",35922588,536,3592000,2588000,200,907,120,"C10","FRANCE","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,311,311,1990,1990,0,28,1.368,60.8695652173913,43.11,22.29,100.32,202.8,442.86,8873,"Channel 16","EMIL",0.31795229,8.623251495,229.3784898,0.001386147,3.381561238,21.6,1.5,"6/24/19","n/a","n/a",1,10,16,40,44,6.01,5.45,"13.3","0",1.4,"17.8",60.6,3.7,"Yes",NA,NA,NA,NA,4.9,5.09,10.47,14.4,0,14.1,1.6,52.7,1.1,"FR","FRI","FRI3","FRI31",29.90000045,22.04799951,"2018-08-01",0.791555555555556,0.701203883495146,0,"Forest",16,40,44,6.01,5.45,"13.3",16,40,44,6.01,5.45,2009,0,NA,NA
"140",36962806,883,3696000,2806000,130,634,112,"B13","FRANCE","Barley","Cereals","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,2.33184782608696,71.4285714285714,55.52,74.79,83.43,453.16,297.04,7380,"Channel 1","KLAUS",0.16000701,19.49176306,518.4808973,0.000308607,5.545439497,21.6,1.25,"7/8/19","n/a","n/a",1,20,37,53,10,7.68,7.39,"17.6","120",2.2,"72.2",485.2,33.2,"Yes",NA,NA,NA,NA,7.5,7.91,22,19.6,141,35.9,2.5,434,32.8,"FR","FRB","FRB0","FRB02",12.60000019,22.82933282,"2018-08-14",0.530222222222222,0.433617021276596,0,"Agriculture",37,53,10,7.68,7.39,"17.6",37,53,10,7.68,7.39,2009,0,NA,NA
"141",37222482,483,3722000,2482000,683,1218,99,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,231,1990,1990,0,28,1.68987852112676,75,189.18,171.43,211.77,762.22,1037.38,7089,"Channel 10","KLAUS",2.310106593,25.83168838,687.1229109,0.003361999,16.15359153,21.6,1.25,"5/8/19","n/a","n/a",1,9,24,36,40,5.9,5.31,"25.1","0",2.6,"10.7",72.4,15.8,"Yes",NA,NA,NA,NA,4.9,5.15,43.4,30.4,0,24.9,3.8,90.2,14.7,"FR","FRK","FRK1","FRK12",56.40000084,20.32966621,"2018-07-31",0.828,0.73804,0,"Grassland",24,36,40,5.9,5.31,"25.1",24,36,40,5.9,5.31,2009,0,NA,NA
"142",37242618,848,3724000,2618000,467,980,104,"B55","FRANCE","Temporary grasslands","Fodder crops","Cropland","Agriculture",231,231,231,231,231,1990,1990,0,28,1.3144972899729,56.25,102.63,53.24,111.97,379.49,706.21,7371,"Channel 22","KLAUS",0.669234904,11.60007167,308.5619065,0.002168884,6.874687135,21.6,1.25,"7/1/19","n/a","n/a",1,10,25,32,43,5.01,4.05,"17.6","0",1.5,"0",112.2,4.2,"Yes",NA,NA,NA,NA,4.5,4.95,27.5,19.6,0,34.2,2.1,263.5,5.7,"FR","FRI","FRI2","FRI22",16.10000024,17.73966627,"2018-10-01",0.667111111111111,0.719191919191919,0,"Agriculture",25,32,43,5.01,4.05,"17.6",25,32,43,5.01,4.05,2009,0,NA,NA
"143",37282438,530,3728000,2438000,697,1184,100,"C10","FRANCE","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",242,242,242,242,311,2000,2000,1,18,1.63413440860215,75,90.28,24.02,1331.13,268.44,2052.94,5338,"Channel 28","DIETER",1.507648184,14.38878266,382.7416189,0.003939076,13.42492965,21.6,1,"5/6/19","n/a","n/a",1,38,28,30,42,5.19,4.2,"30.1","0",1.6,"0",138.5,8.1,"Yes",NA,NA,NA,NA,4,4.64,7.86,61.7,0,8.3,3.4,164.7,13.2,"FR","FRK","FRK1","FRK12",61.90000092,21.31799952,"2018-07-30",0.812,0.73236,0,"Forest",28,30,42,5.19,4.2,"30.1",28,30,42,5.19,4.2,2009,0,NA,NA
"144",37382484,481,3738000,2484000,1196,1624,68,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",321,321,321,321,321,1990,1990,0,28,0.960645161290326,42.4242424242424,254.54,87.01,132.66,490.14,1224.65,8648,"Channel 1","EMIL",3.340616375,34.42425636,915.6852193,0.003648215,28.26266293,21.6,1.75,"n/a","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",29,11,23,65,4.3,4.42,68.7,139.1,1,24.1,13,246.3,13.6,"FR","FRK","FRK1","FRK12",60.90000091,18.87033291,"2018-07-31",0.842285714285714,0.625023255813954,0,"Grassland",36,40,24,5.96,5.28,"52.8",11,65,23,4.42,4.3,2015,0,NA,NA
"145",37562340,564,3756000,2340000,618,1020,111,"C10","FRANCE","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",321,321,321,321,231,2000,2000,1,18,1.96620588235294,97.1428571428572,110.37,114.22,318.76,647.72,888.32,8837,"Channel 10","EMIL",0.983186855,15.96357152,424.6310024,0.002315391,12.82478348,21.6,1.25,"6/19/19","n/a","n/a",1,5,30,36,34,6.79,5.85,"32.6","3",2.8,"0",123.2,16.3,"Yes",NA,NA,NA,NA,5.8,6.14,10.63,27.1,1,5.7,3,131,18.1,"FR","FRJ","FRJ2","FRJ22",26.30000039,22.58533283,"2018-08-16",0.725777777777778,0.624255319148936,0,"Forest",30,36,34,6.79,5.85,"32.6",30,36,34,6.79,5.85,2009,0,NA,NA
"146",37922448,277,3792000,2448000,1010,937,82,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,231,1990,1990,0,28,1.59965789473684,84.2105263157895,137.86,153.22,154.27,1025.96,924.22,8770,"Channel 3","EMIL",1.558380598,21.37362279,568.5383663,0.00274103,15.16509043,21.6,1.25,"6/5/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",20,14,28,58,5.5,5.61,85,59.8,1,18.7,6.3,276.4,23.5,"FR","FRJ","FRJ1","FRJ14",51.90000077,14.77266634,"2018-07-02",0.852888888888889,0.740618556701031,0,"Grassland",12,25,63,6.48,5.83,"61",14,58,28,5.61,5.5,2015,0,NA,NA
"147",38282398,308,3828000,2398000,1270,1252,70,"C21","FRANCE","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.2530956284153,56,56.54,9.5,386.06,140.82,2034.99,7165,"Channel 26","KLAUS",2.633008501,16.00456148,425.7213353,0.006184817,19.54962469,21.6,1.75,"5/22/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",38,16,33,50,3.7,4.11,14.94,57,1,15,4,108,10.6,"FR","FRJ","FRJ1","FRJ14",147.3000022,14.48633301,"2018-06-26",0.885,0.857030927835052,0,"Forest",14,25,61,6.27,6.05,"43.5",16,50,33,4.11,3.7,2015,0,NA,NA
"148",38462556,219,3846000,2556000,851,1098,84,"B55","FRANCE","Temporary grasslands","Fodder crops","Cropland","Agriculture",231,231,231,231,231,1990,1990,0,28,1.90989444444445,83.3333333333334,205.67,140.7,337.54,781.88,1062.44,8765,"Channel 28","EMIL",2.348001796,19.81514743,527.0829217,0.00445471,26.23385227,21.6,0.5,"5/27/19","n/a","n/a",1,35,26,43,31,6.73,6.22,"40.8","3",3.6,"50.5",443.7,15.6,"Yes",NA,NA,NA,NA,4.9,5.19,55.8,50.6,0,97.4,5.3,666.2,10.6,"FR","FRK","FRK2","FRK25",155.0000023,13.94133302,"2018-06-11",0.795555555555556,0.72131914893617,0,"Agriculture",26,43,31,6.73,6.22,"40.8",26,43,31,6.73,6.22,2009,0,NA,NA
"149",38722726,435,3872000,2726000,301,901,107,"F40","FRANCE","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",211,211,211,211,211,1990,1990,0,28,1.65461671469741,71.4285714285714,39.35,49.42,82.99,388.56,391.18,7104,"Channel 25","KLAUS",0.758506708,11.56588243,307.6524726,0.002465466,14.22615077,21.6,1,"5/8/19","n/a","n/a",1,15,17,74,9,7.11,6.66,"13.1","1",1.4,"23.6",300.8,12.7,"Yes",NA,NA,NA,NA,6.5,6.84,13.18,14.3,0,37.3,1.8,242.9,14.2,"FR","FRC","FRC1","FRC14",47.0000007,21.0466662,"2018-07-23",0.626222222222222,0.57859793814433,0,"Other",17,74,9,7.11,6.66,"13.1",17,74,9,7.11,6.66,2009,0,NA,NA
"150",38842482,275,3884000,2482000,1073,1039,77,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",324,324,324,324,324,1990,1990,0,28,1.49028301886792,95,324.43,87.41,212.48,521.56,1461.02,8769,"Channel 2","EMIL",3.722067393,24.95397348,663.7756946,0.005607417,34.48962656,21.6,0.75,"6/5/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",16,9,51,40,4.3,4.71,33.3,60.3,0,20.7,5.4,118.9,10.6,"FR","FRK","FRK2","FRK25",163.9000024,13.45366637,"2018-06-12",0.674285714285714,0.694590909090909,0,"Grassland",13,19,68,4.54,4.24,"52.4",9,40,51,4.71,4.3,2015,0,NA,NA
"151",38922830,410,3892000,2830000,151,725,110,"B13","FRANCE","Barley","Cereals","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,2.20482015810277,74.0740740740741,112.4,78.43,98.23,478.44,184.94,7090,"Channel 11","KLAUS",0.439929329,17.20612485,457.6829211,0.00096121,6.969099277,21.6,1,"5/8/19","n/a","n/a",1,23,32,48,20,7.95,7.4,"23.4","677",2,"43.5",176.3,19,"Yes",NA,NA,NA,NA,7.5,7.83,27.5,22.9,685,42.4,2.5,422.2,23.9,"FR","FRF","FRF2","FRF22",38.20000057,19.89666622,"2018-07-10",0.758857142857143,0.603333333333333,0,"Agriculture",32,48,20,7.95,7.4,"23.4",32,48,20,7.95,7.4,2009,0,NA,NA
"152",39422470,500,3942000,2470000,533,1160,112,"C32","FRANCE","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",311,311,311,311,311,1990,1990,0,28,1.78028025477707,88.8888888888889,92.59,24.71,104.12,229.22,1498.51,8581,"Channel 24","EMIL",1.823653038,12.0519679,320.5823462,0.005688564,13.18626638,0.0216,1.25,"4/24/19","n/a","n/a",1,8,16,51,34,4.57,4.13,"21.6","0",1.4,"0",41.7,6.5,"Yes",NA,NA,NA,NA,7.2,7.6,21.2,15.4,121,12.3,2,47.8,20.1,"FR","FRK","FRK2","FRK23",28.10000042,22.89133282,"2018-07-31",0.814,0.667164835164835,0,"Forest",16,51,34,4.57,4.13,"21.6",16,51,34,4.57,4.13,2009,0,NA,NA
"153",39962440,426,3996000,2440000,1129,970,79,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,231,1990,1990,0,28,1.47032916666667,79.3103448275862,115.28,102.41,150.21,626.19,825.11,8651,"Channel 4","EMIL",1.505668934,22.37591333,595.1992945,0.002529689,11.56417112,21.6,1.5,"n/a","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",32,18,24,58,5.8,6.25,14.83,33,0,17.4,4,99,6.8,"FR","FRK","FRK2","FRK24",44.50000066,17.66499961,"2018-07-25",0.785,0.673879518072289,0,"Grassland",17,31,52,7.28,7.25,"100.2",18,58,24,6.25,5.8,2015,0,NA,NA
"154",40262632,389,4026000,2632000,1134,1693,66,"C33","FRANCE","Other mixed woodland","Mixed woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.80491333333333,92.8571428571428,74.42,58.59,371.44,562.81,1234.58,7096,"Channel 17","KLAUS",4.979570727,30.54995259,812.6287389,0.006127732,35.71072319,21.6,0.5,"5/8/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",47,27,14,59,7,7.33,55.7,85.1,80,8.9,7.4,195.8,72.6,"FR","FRC","FRC2","FRC22",88.20000131,16.09699964,"2018-07-09",0.8375,0.735076923076923,0,"Forest",25,52,23,7.3,7.05,"68.6",27,59,14,7.33,7,2015,0,NA,NA
"155",40962778,520,4096000,2778000,1054,1612,59,"C31","FRANCE","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.58590597014925,69.2307692307692,86.2,7.52,127.86,98.65,910.67,6900,"Channel 1","KLAUS",1.402664933,7.283067923,193.7296068,0.007240323,12.33618234,0.0504,1.5,"4/3/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",60,4,64,32,3.4,4.02,24.4,94.7,1,41.8,6.3,189.9,11.4,"FR","FRF","FRF3","FRF34",44.60000066,17.28499961,"2018-07-25",0.885333333333333,0.786681818181818,0,"Forest",10,18,72,6.77,6.47,"37.4",4,32,64,4.02,3.4,2015,0,NA,NA
"156",41062870,343,4106000,2870000,226,816,103,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",242,242,242,242,231,2000,2000,1,18,1.99113839285714,94.1176470588235,107.94,102.88,165.15,544.05,819.42,8487,"Channel 20","EMIL",1.526030579,24.68421392,656.6000903,0.00232414,14.56679894,0.0216,1,"4/3/19","n/a","n/a",1,14,38,52,10,5.9,5.54,"38.3","2",4,"29.4",122.5,28.1,"Yes",NA,NA,NA,NA,5.7,5.93,32.8,51.8,0,56.7,5.6,123.2,30,"FR","FRF","FRF1","FRF11",60.2000009,19.41299957,"2018-07-03",0.800444444444445,0.676081632653061,0,"Grassland",38,52,10,5.9,5.54,"38.3",38,52,10,5.9,5.54,2009,0,NA,NA
"157",41063212,92,4106000,3212000,47,787,99,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.62725974025974,73.5294117647059,99.07,139.58,161.9,697.01,763.25,9287,"Channel 10","EMIL",1.795395912,14.98908514,398.7096646,0.004503016,16.17035435,0.0216,0.5,"4/10/19","n/a","n/a",1,3,14,17,69,6.49,5.85,"19.1","0",1.8,"87.2",333.6,13.1,"Yes",NA,NA,NA,NA,4.9,5.23,83.3,17.8,1,88,2.1,182.8,8.3,"DE","DEA","DEA3","DEA34",43.90000065,14.969333,"2018-05-18",0.515555555555556,0.636164948453608,0,"Grassland",14,17,69,6.49,5.85,"19.1",14,17,69,6.49,5.85,2009,0,NA,NA
"158",41462518,217,4146000,2518000,1696,841,41,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",243,243,231,231,231,2012,2012,1,6,1.28698076923078,84.8484848484849,195.55,257.33,454.86,1176.93,1250.46,7187,"Channel 18","KLAUS",3.084527569,32.25649745,858.0228322,0.003594925,32.0739152,21.6,1.25,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",4,13,23,63,6.2,6.38,59.7,49.1,1,42.5,5.4,105.3,19.6,"IT","ITC","ITC2","ITC20",75.00000112,8.777333137,"2018-06-07",0.63,0.657777777777778,0,"Grassland",7,24,69,6.81,6.59,"34.3",13,63,23,6.38,6.2,2015,0,NA,NA
"159",41783356,94,4178000,3356000,8,791,96,"H12","GERMANY","Peatbogs","Inland wetlands","Wetlands","Wetlands",231,231,231,231,231,1990,1990,0,28,1.50342499999999,27.027027027027,49.22,12.3,155.88,139.86,904.1,8447,"Channel 10","EMIL",8.292972058,25.76912221,685.4586509,0.012098428,83.20773496,0.0252,0.5,"3/26/19","n/a","n/a",1,10,0,0,0,4.67,4.57,"442.1","0",22,"83.5",305.7,94,"Yes",NA,NA,NA,NA,3.4,3.89,67.8,559.7,0,48.3,14.3,65.8,30.4,"DE","DE9","DE94","DE946",38.10000057,16.56533296,"2018-05-30",0.717142857142857,0.688943820224719,0,"Other",15.68242123,36.55887231,45.65505804,4.67,4.57,"442.1",15.68242123,36.55887231,45.65505804,4.67,4.57,2009,0,NA,NA
"160",41941786,98,4194000,1786000,96,614,176,"E30","ITALY","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",242,242,242,242,242,1990,1990,0,28,1.02575055928412,77.7777777777778,14.47,13.49,61.2,160.81,144.65,7151,"Channel 12","KLAUS",0.679117752,4.23218309,112.5760702,0.006032523,7.243029203,21.6,1,"5/22/19","n/a","n/a",1,4,8,7,85,6.73,6.45,"5","1",0.6,"0",88.6,5.9,"Yes",NA,NA,NA,NA,6.6,6.83,9.01,7.3,1,8.2,0.8,78.6,6.1,"IT","ITG","ITG2","ITG2C",80.7000012,16.35133297,"2018-05-14",0.5795,0.441028571428571,0,"Grassland",8,7,85,6.73,6.45,"5",8,7,85,6.73,6.45,2009,0,NA,NA
"161",42483154,499,4248000,3154000,285,741,86,"C10","GERMANY","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,311,311,1990,1990,0,28,1.38535533707865,50,39.77,4.35,65.71,81.98,506.85,6914,"Channel 15","KLAUS",0.891632115,3.962809398,105.41073,0.008458647,11.84582157,0.0432,0.5,"4/3/19","n/a","n/a",1,2,10,40,50,4.06,3.7,"21.9","1",1,"15",51,6,"Yes",NA,NA,NA,NA,3.5,4.07,10.77,33.1,0,35.7,2,66.3,10.4,"DE","DE7","DE73","DE736",22.40000033,18.72699958,"2018-07-25",0.896888888888889,0.747034482758621,0,"Forest",10,40,50,4.06,3.7,"21.9",10,40,50,4.06,3.7,2009,0,NA,NA
"162",42943084,868,4294000,3084000,420,808,80,"C33","germany","Other mixed woodland","Mixed woodland","Woodland","Forest",312,312,313,313,313,2012,2012,1,6,1.30259634146341,74.2857142857143,37.03,6.62,39.93,86.98,753.24,8481,"Channel 14","EMIL",0.458088996,2.529033,67.2722778,0.006809477,3.783604381,0.0432,1,"4/3/19","n/a","n/a",1,8,9,32,59,4.46,3.97,"26.2","0",1.2,"0",33.9,5.9,"Yes",NA,NA,NA,NA,3.7,4.13,17.6,29.6,1,14.1,1.6,58.4,14,"DE","DE7","DE73","DE733",67.60000101,15.44999965,"2018-09-25",0.824,0.701857142857143,0,"Forest",9,32,59,4.46,3.97,"26.2",9,32,59,4.46,3.97,2009,0,NA,NA
"163",43022698,331,4302000,2698000,489,1609,99,"C10","AUSTRIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,2.14756481481481,97.1428571428571,55.7,19.28,413.73,259.56,1806.22,8473,"Channel 6","EMIL",5.796956847,35.26482082,938.0442338,0.006179833,33.19446759,0.0432,0.5,"4/3/19","n/a","n/a",1,40,11,28,61,3.57,2.9,"106.7","0",4.5,"77.1",103.5,11.2,"Yes",NA,NA,NA,NA,6.5,6.82,37.6,74.6,22,13.1,5.4,210.5,39.1,"AT","AT3","AT34","AT342",111.1000017,14.45399968,"2018-07-09",0.742666666666667,0.612689655172414,0,"Forest",11,28,61,3.57,2.9,"106.7",11,28,61,3.57,2.9,2009,0,NA,NA
"164",43022764,144,4302000,2764000,584,1013,89,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,242,242,242,2012,2012,1,6,1.47575675675676,59.4594594594595,86.63,92.85,140.04,527.35,747.47,9292,"Channel 15","EMIL",1.969776876,21.94252874,583.6712644,0.003374805,18.36396754,0.0216,0.5,"4/10/19","n/a","n/a",1,2,15,47,38,5.98,5.34,"20.8","0",2.3,"19.8",81.6,7.1,"Yes",NA,NA,NA,NA,5.3,5.45,46.6,19.7,1,35.3,2.7,77.8,13.3,"DE","DE1","DE14","DE146",84.80000126,14.49133301,"2018-05-29",0.722,0.708888888888889,0,"Grassland",15,47,38,5.98,5.34,"20.8",15,47,38,5.98,5.34,2009,0,NA,NA
"165",43162914,163,4316000,2914000,468,865,85,"B11","GERMANY","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,2.20579104477612,66.6666666666667,57.05,57.78,78.1,397.88,570.91,8486,"Channel 19","EMIL",0.85461285,7.292696321,193.9857221,0.004405545,19.2550715,0.0216,0.5,"4/3/19","n/a","n/a",1,19,47,44,9,5.66,4.9,"28.4","1",2.8,"37.4",183.8,21.4,"Yes",NA,NA,NA,NA,6.2,6.15,29.4,25.9,0,49.4,3.1,167.3,29.8,"DE","DE1","DE11","DE11A",65.80000098,15.17233299,"2018-05-28",0.563333333333333,0.506804597701149,0,"Agriculture",47,44,9,5.66,4.9,"28.4",47,44,9,5.66,4.9,2009,0,NA,NA
"166",43663228,200,4366000,3228000,85,632,94,"E30","GERMANY","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.97720047169811,83.7837837837838,56.15,83.94,126.64,532.67,401.72,6919,"Channel 20","KLAUS",1.175399555,21.49302043,571.7143435,0.002055921,17.68526228,0.0216,1,"4/3/19","n/a","n/a",1,9,30,61,9,7.7,7.19,"42.2","54",4.1,"64.8",13.6,39,"Yes",NA,NA,NA,NA,7.2,7.57,21.4,44.3,41,70.6,4.6,275.4,34.6,"DE","DE9","DE91","DE91B",30.30000045,17.89766627,"2018-06-05",0.774,0.625379310344828,0,"Grassland",30,61,9,7.7,7.19,"42.2",30,61,9,7.7,7.19,2009,0,NA,NA
"167",43682854,132,4368000,2854000,429,719,91,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.8656286407767,97.2972972972973,65.58,118.54,244.84,835.17,689.64,8470,"Channel 3","EMIL",2.061143573,24.65289371,655.7669727,0.003143104,20.60967528,0.0216,0.5,"4/3/19","n/a","n/a",1,12,36,50,14,7.19,6.71,"32.3","4",3.3,"19.1",173.9,30.8,"Yes",NA,NA,NA,NA,6.5,6.59,58.6,43.9,2,58.6,4.6,212.1,32.8,"DE","DE2","DE27","DE27D",86.50000129,14.717333,"2018-05-21",0.656,0.521872340425532,0,"Grassland",36,50,14,7.19,6.71,"32.3",36,50,14,7.19,6.71,2009,0,NA,NA
"168",45382568,295,4538000,2568000,247,1228,121,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.89182608695652,91.1764705882353,72.34,113.96,254.75,642.16,920.15,7185,"Channel 16","KLAUS",2.316444826,35.69700873,949.5404322,0.002439543,22.30191827,21.6,1.25,"5/27/19","n/a","n/a",1,36,20,57,23,7.17,6.93,"73.8","46",7,"13.2",96.2,36.2,"Yes",NA,NA,NA,NA,7.1,7.24,71.4,81.3,14,20,8.7,127.9,93.4,"IT","ITH","ITH4","ITH41",91.10000136,20.84699953,"2018-07-02",0.588,0.584,0,"Grassland",20,57,23,7.17,6.93,"73.8",20,57,23,7.17,6.93,2009,0,NA,NA
"169",46162668,264,4616000,2668000,1180,868,54,"C21","AUSTRIA","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.38526699029126,72.2222222222222,312.61,80.51,537.53,711.92,1810.57,8718,"Channel 11","EMIL",4.990790899,22.93066089,609.9555796,0.00818222,38.7423262,21.6,1,"5/22/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",30,5,59,35,3.9,4.24,45.4,112.1,0,47.9,7.1,452.3,19.1,"AT","AT3","AT32","AT321",139.3000021,12.27866639,"2018-06-14",0.6895,0.676674698795181,0,"Forest",23,73,4,5.28,4.9,"42.6",5,35,59,4.24,3.9,2015,0,NA,NA
